"country","Year","station","yield","log_yield","latitude","longitude","precipitation","DATE","avg_precipitation","anthesis_rainfall","tassling_avg_rainfall","avg_temp"
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.24070364145658,0.21567867146406,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.2376918767507,0.213248255361159,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.21044257703081,0.190986058873689,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.20040336134454,0.182657634767207,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.19036414565826,0.174259265068375,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15809523809524,0.146776619374543,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.15673277310924,0.145599456201529,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.12496582633053,0.117752658599923,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.11700616246499,0.110652037050347,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.07545098039216,0.0727400902509888,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.06008739495798,0.058351352798889,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.0574162464986,0.0558284292733366,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05537254901961,0.053893831626157,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.05081904761905,0.04956990544365,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02525490196078,0.0249412665132118,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.024,0.0237165266173158,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.02227899159664,0.0220344404343314,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",1.01374565826331,0.0136520435907734,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.983484593837535,-0.0166533059045557,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.98212212885154,-0.0180396108947361,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.981458823529412,-0.0187152187392252,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.953438655462185,-0.0476801921810299,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.953438655462185,-0.0476801921810299,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",0.953438655462185,-0.0476801921810299,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
