"Name","date","rain","Tave","Tmax","Tmin","Year"
"Beitbridge",2014-10-15,2.8,26.9,35.2,18.6,2014
"Beitbridge",2014-10-16,0,26.85,31.7,22,2014
"Beitbridge",2014-10-17,0,28.35,36.6,20.1,2014
"Beitbridge",2014-10-18,0,31.3,38.2,24.4,2014
"Beitbridge",2014-10-19,0,27.35,31.1,23.6,2014
"Beitbridge",2014-10-20,0,24.25,27.7,20.8,2014
"Beitbridge",2014-10-21,1,23.4,27.1,19.7,2014
"Beitbridge",2014-10-22,3.3,22.05,23.8,20.3,2014
"Beitbridge",2014-10-23,0,25.9,32.2,19.6,2014
"Beitbridge",2014-10-24,0,28.25,34.6,21.9,2014
"Beitbridge",2014-10-25,1.3,21.95,23.5,20.4,2014
"Beitbridge",2014-10-26,0,25,30.1,19.9,2014
"Beitbridge",2014-10-27,0,27.6,34,21.2,2014
"Beitbridge",2014-10-28,0,29.75,37.7,21.8,2014
"Beitbridge",2014-10-29,0,23.55,25.4,21.7,2014
"Beitbridge",2014-10-30,9.7,21.3,24,18.6,2014
"Beitbridge",2014-10-31,14,20.65,21.9,19.4,2014
"Beitbridge",2014-11-01,0,20,20.6,19.4,2014
"Beitbridge",2014-11-02,9.1,17.65,18.4,16.9,2014
"Beitbridge",2014-11-03,11.7,16.9,17.8,16,2014
"Beitbridge",2014-11-04,0.3,17.6,19.2,16,2014
"Beitbridge",2014-11-05,0,21.5,26.8,16.2,2014
"Beitbridge",2014-11-06,0,25.1,31.9,18.3,2014
"Beitbridge",2014-11-07,0,26.75,32.2,21.3,2014
"Beitbridge",2014-11-08,0,19.75,21.8,17.7,2014
"Beitbridge",2014-11-09,0,23.05,30.7,15.4,2014
"Beitbridge",2014-11-10,0,27.2,35.4,19,2014
"Beitbridge",2014-11-11,0,28.95,36.5,21.4,2014
"Beitbridge",2014-11-12,0,22.45,26.8,18.1,2014
"Beitbridge",2014-11-13,0,23.2,29.2,17.2,2014
"Beitbridge",2014-11-14,0,22.25,29.4,15.1,2014
"Beitbridge",2014-11-15,0,24,31.8,16.2,2014
"Beitbridge",2014-11-16,0,24.5,32.2,16.8,2014
"Beitbridge",2014-11-17,0,23.95,31.8,16.1,2014
"Beitbridge",2014-11-18,0,26.45,36.6,16.3,2014
"Beitbridge",2014-11-19,0,23.95,27.8,20.1,2014
"Beitbridge",2014-11-20,0,28.25,37.9,18.6,2014
"Beitbridge",2014-11-21,0,30.95,37.4,24.5,2014
"Beitbridge",2014-11-22,0,30.9,38.4,23.4,2014
"Beitbridge",2014-11-23,0,27.75,31.6,23.9,2014
"Beitbridge",2014-11-24,0,29.05,38,20.1,2014
"Beitbridge",2014-11-25,0,32,41.1,22.9,2014
"Beitbridge",2014-11-26,0,33.6,41.6,25.6,2014
"Beitbridge",2014-11-27,0,33.35,42.8,23.9,2014
"Beitbridge",2014-11-28,0,25.7,30.2,21.2,2014
"Beitbridge",2014-11-29,0,26.6,32.8,20.4,2014
"Beitbridge",2014-11-30,0,29.5,35.9,23.1,2014
"Beitbridge",2014-12-01,0,31.25,38.4,24.1,2014
"Beitbridge",2014-12-02,0.8,31.1,36.3,25.9,2014
"Beitbridge",2014-12-03,0,21.9,25.2,18.6,2014
"Beitbridge",2014-12-04,0,24.9,30.6,19.2,2014
"Beitbridge",2014-12-05,0,26.35,37.4,15.3,2014
"Beitbridge",2014-12-06,0,29.15,38.9,19.4,2014
"Beitbridge",2014-12-07,0,29.05,37.8,20.3,2014
"Beitbridge",2014-12-08,0,30.05,39.3,20.8,2014
"Beitbridge",2014-12-09,0,25.5,28.6,22.4,2014
"Beitbridge",2014-12-10,2.3,24,26.3,21.7,2014
"Beitbridge",2014-12-11,0,26.05,30.4,21.7,2014
"Beitbridge",2014-12-12,0.3,29.75,37,22.5,2014
"Beitbridge",2014-12-13,0,26.15,30.2,22.1,2014
"Beitbridge",2014-12-14,26.2,26.15,31.6,20.7,2014
"Beitbridge",2014-12-15,0,23.7,26.9,20.5,2014
"Beitbridge",2014-12-16,0,24.65,29.7,19.6,2014
"Beitbridge",2014-12-17,0,25.9,34,17.8,2014
"Beitbridge",2014-12-18,0,29,37.4,20.6,2014
"Beitbridge",2014-12-19,0,29.1,35.9,22.3,2014
"Beitbridge",2014-12-20,0,30.55,39.7,21.4,2014
"Beitbridge",2014-12-21,0,31.35,36.6,26.1,2014
"Beitbridge",2014-12-22,0,32.2,39.1,25.3,2014
"Beitbridge",2014-12-23,0,27.95,32.2,23.7,2014
"Beitbridge",2014-12-24,0.3,28.75,33.6,23.9,2014
"Beitbridge",2014-12-25,0,28.05,32.7,23.4,2014
"Beitbridge",2014-12-26,7.6,30.2,37.1,23.3,2014
"Beitbridge",2014-12-27,0,26.15,29.9,22.4,2014
"Beitbridge",2014-12-28,0,25.3,31.2,19.4,2014
"Beitbridge",2014-12-29,0,26.05,32.6,19.5,2014
"Beitbridge",2014-12-30,0,26.65,35.2,18.1,2014
"Beitbridge",2014-12-31,0,29.2,36.1,22.3,2014
"Beitbridge",2015-01-01,0,29.8,34.2,25.4,2015
"Beitbridge",2015-01-02,2.8,27.75,31.9,23.6,2015
"Beitbridge",2015-01-03,7.1,26.2,30.1,22.3,2015
"Beitbridge",2015-01-04,0,25.25,28.8,21.7,2015
"Beitbridge",2015-01-05,0,26.7,31.2,22.2,2015
"Beitbridge",2015-01-06,0.5,30,35.2,24.8,2015
"Beitbridge",2015-01-07,4.3,24.6,25.7,23.5,2015
"Beitbridge",2015-01-08,6.1,21.15,21.9,20.4,2015
"Beitbridge",2015-01-09,0,21.75,24.6,18.9,2015
"Beitbridge",2015-01-10,0,23.85,29.1,18.6,2015
"Beitbridge",2015-01-11,0,24.4,28.8,20,2015
"Beitbridge",2015-01-12,0,24.95,33.2,16.7,2015
"Beitbridge",2015-01-13,0,27,33.1,20.9,2015
"Beitbridge",2015-01-14,0,27.45,32.2,22.7,2015
"Beitbridge",2015-01-15,0,27.5,35.6,19.4,2015
"Beitbridge",2015-01-16,0,29.65,36.2,23.1,2015
"Beitbridge",2015-01-17,0,30.65,36.3,25,2015
"Beitbridge",2015-01-18,0,31.15,38.2,24.1,2015
"Beitbridge",2015-01-19,0,30.35,36.8,23.9,2015
"Beitbridge",2015-01-20,6.1,30,35.4,24.6,2015
"Beitbridge",2015-01-21,0.3,30.3,36.3,24.3,2015
"Beitbridge",2015-01-22,1.5,27.1,30.3,23.9,2015
"Beitbridge",2015-01-23,0,27.4,32.1,22.7,2015
"Beitbridge",2015-01-24,0.8,28.35,32.3,24.4,2015
"Beitbridge",2015-01-25,0,26.4,30.7,22.1,2015
"Beitbridge",2015-01-26,0,26.9,32.3,21.5,2015
"Beitbridge",2015-01-27,0,29,36.8,21.2,2015
"Beitbridge",2015-01-28,0,28.9,32.6,25.2,2015
"Beitbridge",2015-01-29,0,26.8,31.2,22.4,2015
"Beitbridge",2015-01-30,0,29.7,35.6,23.8,2015
"Beitbridge",2015-01-31,0,29.9,35.8,24,2015
"Beitbridge",2015-02-01,0,30.1,37.8,22.4,2015
"Beitbridge",2015-02-02,0,26.95,31.2,22.7,2015
"Beitbridge",2015-02-03,0,26,30.7,21.3,2015
"Beitbridge",2015-02-04,0,25.7,30.7,20.7,2015
"Beitbridge",2015-02-05,0,26.3,31.4,21.2,2015
"Beitbridge",2015-02-06,0,26.05,31.8,20.3,2015
"Beitbridge",2015-02-07,0,27,34.9,19.1,2015
"Beitbridge",2015-02-08,0,29.2,33.8,24.6,2015
"Beitbridge",2015-02-09,0,24.9,27.3,22.5,2015
"Beitbridge",2015-02-10,0,26.25,30.8,21.7,2015
"Beitbridge",2015-02-11,0,28.7,34.5,22.9,2015
"Beitbridge",2015-02-12,0,29.45,36.1,22.8,2015
"Beitbridge",2015-02-13,0,28.4,33.2,23.6,2015
"Beitbridge",2015-02-14,0,28.7,33.2,24.2,2015
"Beitbridge",2015-02-15,0,27.35,31.8,22.9,2015
"Beitbridge",2015-02-16,0,27.25,33.4,21.1,2015
"Beitbridge",2015-02-17,0,28.15,33.7,22.6,2015
"Beitbridge",2015-02-18,0,29.5,34.6,24.4,2015
"Beitbridge",2015-02-19,0,29.3,34.4,24.2,2015
"Beitbridge",2015-02-20,0,29.85,36.1,23.6,2015
"Beitbridge",2015-02-21,0,29.85,36.7,23,2015
"Beitbridge",2015-02-22,0,30.95,36.1,25.8,2015
"Beitbridge",2015-02-23,0,29.7,37.7,21.7,2015
"Beitbridge",2015-02-24,1,27.85,31.8,23.9,2015
"Beitbridge",2015-02-25,0,26.85,32.5,21.2,2015
"Beitbridge",2015-02-26,0,26,30.1,21.9,2015
"Beitbridge",2015-02-27,0,25.8,29.8,21.8,2015
"Beitbridge",2015-02-28,3.8,28.3,32.4,24.2,2015
"Beitbridge",NA,0,23.65,26.7,20.6,NA
"Beitbridge",2015-03-01,0,25.7,29.6,21.8,2015
"Beitbridge",2015-03-02,0,29.15,34.6,23.7,2015
"Beitbridge",2015-03-03,0,28.5,34.2,22.8,2015
"Beitbridge",2015-03-04,0,25.55,29.2,21.9,2015
"Beitbridge",2015-03-05,0,27.7,34.6,20.8,2015
"Beitbridge",2015-03-06,0,29.2,37.7,20.7,2015
"Beitbridge",2015-03-07,0,28,31.3,24.7,2015
"Beitbridge",2015-03-08,0,28.15,33.4,22.9,2015
"Beitbridge",2015-03-09,0,28.25,35.7,20.8,2015
"Beitbridge",2015-03-10,0,28,34.6,21.4,2015
"Beitbridge",2015-03-11,0,26.85,34.7,19,2015
"Beitbridge",2015-03-12,0,27.5,36,19,2015
"Beitbridge",2015-03-13,0,27.8,32.9,22.7,2015
"Beitbridge",2015-03-14,0,27.25,32.3,22.2,2015
"Beitbridge",2015-03-15,0,28.95,36.3,21.6,2015
"Beitbridge",2015-03-16,0,27.75,32.2,23.3,2015
"Beitbridge",2015-03-17,0,26.25,32.5,20,2015
"Beitbridge",2015-03-18,0,26.25,31.9,20.6,2015
"Beitbridge",2015-03-19,0,26.8,33.6,20,2015
"Beitbridge",2015-03-20,0,27.95,34.2,21.7,2015
"Beitbridge",2015-03-21,0,28.8,36.9,20.7,2015
"Beitbridge",2015-03-22,0,28.35,36.1,20.6,2015
"Beitbridge",2015-03-23,0,29.7,38.3,21.1,2015
"Beitbridge",2015-03-24,0,29.35,35.4,23.3,2015
"Beitbridge",2015-03-25,0,30.05,39.6,20.5,2015
"Beitbridge",2015-03-26,0,29.4,34.4,24.4,2015
"Beitbridge",2015-03-27,0,27.65,31.9,23.4,2015
"Beitbridge",2015-03-28,20.6,29.75,36.4,23.1,2015
"Beitbridge",2015-03-29,10.7,22.15,24.3,20,2015
"Beitbridge",2015-03-30,0.3,25.4,31.1,19.7,2015
"Beitbridge",2015-03-31,0,24.5,29.1,19.9,2015
"Beitbridge",2015-04-01,0,25.3,30,20.6,2015
"Beitbridge",2015-04-02,0,25.7,33.1,18.3,2015
"Beitbridge",2015-04-03,0,27.65,37,18.3,2015
"Beitbridge",2015-04-04,0,29.3,39,19.6,2015
"Beitbridge",2015-04-05,0,28.4,34.3,22.5,2015
"Beitbridge",2015-04-06,0,26.95,29.9,24,2015
"Beitbridge",2015-04-07,0,27.35,32.9,21.8,2015
"Beitbridge",2015-04-08,1,28.1,35.1,21.1,2015
"Beitbridge",2015-04-09,0,25.4,30.7,20.1,2015
"Beitbridge",2015-04-10,0,27,33.4,20.6,2015
"Beitbridge",2015-04-11,0,24.7,29.4,20,2015
"Beitbridge",2015-04-12,0,22.6,25.8,19.4,2015
"Beitbridge",2015-04-13,0,22.45,29.9,15,2015
"Beitbridge",2015-04-14,0,23.2,30.6,15.8,2015
"Beitbridge",2015-04-15,0,23.35,28.9,17.8,2015
"Beitbridge",2015-04-16,0,24.6,33.6,15.6,2015
"Beitbridge",2015-04-17,0,26.15,36.2,16.1,2015
"Beitbridge",2015-04-18,0,25.9,31.8,20,2015
"Beitbridge",2015-04-19,0,24.8,28.4,21.2,2015
"Beitbridge",2015-04-20,0,22.45,27.4,17.5,2015
"Beitbridge",2015-04-21,0,22.25,28.3,16.2,2015
"Beitbridge",2015-04-22,0,22,31.2,12.8,2015
"Beitbridge",2015-04-23,0,21.85,29,14.7,2015
"Beitbridge",2015-04-24,0,23.9,28.8,19,2015
"Beitbridge",2015-04-25,0,21,25.8,16.2,2015
"Beitbridge",2015-04-26,0,21.85,28.1,15.6,2015
"Beitbridge",2015-04-27,0,21.4,31.1,11.7,2015
"Beitbridge",2015-04-28,0,22.3,31.8,12.8,2015
"Beitbridge",2015-04-29,0,22.05,31.3,12.8,2015
"Beitbridge",2015-04-30,0,21.55,31.7,11.4,2015
"Beitbridge",2015-05-01,0,22,31.2,12.8,2015
"Beitbridge",2015-05-02,0,23.8,34.8,12.8,2015
"Beitbridge",2015-05-03,0,23.55,31.3,15.8,2015
"Beitbridge",2015-05-04,0,25.1,34.1,16.1,2015
"Beitbridge",2015-05-05,0,24.3,35.6,13,2015
"Beitbridge",2015-05-06,0,24.05,35.8,12.3,2015
"Beitbridge",2015-05-07,0,18.8,19.6,18,2015
"Beitbridge",2015-05-08,0,18.45,21.6,15.3,2015
"Beitbridge",2015-05-09,0,20.4,24.6,16.2,2015
"Beitbridge",2015-05-10,0,19.6,28.6,10.6,2015
"Beitbridge",2015-05-11,0,21.45,31.6,11.3,2015
"Beitbridge",2015-05-12,0,19.9,28.2,11.6,2015
"Beitbridge",2015-05-13,0,21.8,26.9,16.7,2015
"Beitbridge",2015-05-14,0,19,27.6,10.4,2015
"Beitbridge",2015-05-15,0,20.65,27.3,14,2015
"Beitbridge",2015-05-16,0,18.95,29.4,8.5,2015
"Beitbridge",2015-05-17,0,19.8,28.5,11.1,2015
"Beitbridge",2015-05-18,0,18.9,28.2,9.6,2015
"Beitbridge",2015-05-19,0,19.15,25.4,12.9,2015
"Beitbridge",2015-05-20,0,19.1,26.8,11.4,2015
"Beitbridge",2015-05-21,0,19.35,27.8,10.9,2015
"Beitbridge",2015-05-22,0,19.8,26.2,13.4,2015
"Beitbridge",2015-05-23,0,19.5,29,10,2015
"Beitbridge",2015-05-24,0,19.4,22.4,16.4,2015
"Beitbridge",2015-05-25,0,18.65,22.2,15.1,2015
"Beitbridge",2015-05-26,0,20.05,25.1,15,2015
"Beitbridge",2015-05-27,0,22.05,27.7,16.4,2015
"Beitbridge",2015-05-28,0,20.7,25,16.4,2015
"Beitbridge",2015-05-29,0,18.9,25,12.8,2015
"Beitbridge",2015-05-30,0,17.85,23.9,11.8,2015
"Beitbridge",2015-05-31,0.5,15.6,20.1,11.1,2015
"Beitbridge",2015-06-01,0,17.4,21.4,13.4,2015
"Beitbridge",2015-06-02,0,17,25.7,8.3,2015
"Beitbridge",2015-06-03,2.3,15.8,18.3,13.3,2015
"Beitbridge",2015-06-04,11.4,18.1,21.8,14.4,2015
"Beitbridge",2015-06-05,0.5,17.2,20.3,14.1,2015
"Beitbridge",2015-06-06,0,17.7,22.9,12.5,2015
"Beitbridge",2015-06-07,0,17.8,23.8,11.8,2015
"Beitbridge",2015-06-08,0,16.7,22.7,10.7,2015
"Beitbridge",2015-06-09,0,17.4,23.7,11.1,2015
"Beitbridge",2015-06-10,0,17.6,23.8,11.4,2015
"Beitbridge",2015-06-11,0,17.8,22.9,12.7,2015
"Beitbridge",2015-06-12,0,17.5,26.1,8.9,2015
"Beitbridge",2015-06-13,0,17.15,26.2,8.1,2015
"Beitbridge",2015-06-14,0,17.35,26.4,8.3,2015
"Beitbridge",2015-06-15,0,16.6,25.3,7.9,2015
"Beitbridge",2015-06-16,0,17.85,24.7,11,2015
"Beitbridge",2015-06-17,0,16.95,25.2,8.7,2015
"Beitbridge",2015-06-18,0,17.4,25.6,9.2,2015
"Beitbridge",2015-06-19,0,18.25,25.1,11.4,2015
"Beitbridge",2015-06-20,0,18.9,22.9,14.9,2015
"Beitbridge",2015-06-21,0,18.75,26.2,11.3,2015
"Beitbridge",2015-06-22,0,19.45,27.2,11.7,2015
"Beitbridge",2015-06-23,0,19,25.1,12.9,2015
"Beitbridge",2015-06-24,0,18.15,21.2,15.1,2015
"Beitbridge",2015-06-25,0,16.8,23,10.6,2015
"Beitbridge",2015-06-26,0,17.6,26.2,9,2015
"Beitbridge",2015-06-27,0,17.6,26.9,8.3,2015
"Beitbridge",2015-06-28,0,17.9,28.6,7.2,2015
"Beitbridge",2015-06-29,0,20.95,25.1,16.8,2015
"Beitbridge",2015-06-30,0,17.65,25.3,10,2015
"Beitbridge",2015-07-01,0,17.1,25.3,8.9,2015
"Beitbridge",2015-07-02,0,16,23.6,8.4,2015
"Beitbridge",2015-07-03,0,15.45,23.8,7.1,2015
"Beitbridge",2015-07-04,0,16,25.2,6.8,2015
"Beitbridge",2015-07-05,0,16.4,26.6,6.2,2015
"Beitbridge",2015-07-06,0,16.35,27.4,5.3,2015
"Beitbridge",2015-07-07,0,18.8,26.2,11.4,2015
"Beitbridge",2015-07-08,0,18.9,28.4,9.4,2015
"Beitbridge",2015-07-09,0,20.55,30.5,10.6,2015
"Beitbridge",2015-07-10,0,18.75,22.2,15.3,2015
"Beitbridge",2015-07-11,0,18.65,21.7,15.6,2015
"Beitbridge",2015-07-12,0,16.85,23.2,10.5,2015
"Beitbridge",2015-07-13,0,17.6,22.9,12.3,2015
"Beitbridge",2015-07-14,0,17.75,24.8,10.7,2015
"Beitbridge",2015-07-15,0,20,24.9,15.1,2015
"Beitbridge",2015-07-16,0,18.95,27,10.9,2015
"Beitbridge",2015-07-17,0,19.25,27.9,10.6,2015
"Beitbridge",2015-07-18,0,19.7,28.6,10.8,2015
"Beitbridge",2015-07-19,0,19.4,29.4,9.4,2015
"Beitbridge",2015-07-20,0,18.05,24.9,11.2,2015
"Beitbridge",2015-07-21,0.8,20.2,23.2,17.2,2015
"Beitbridge",2015-07-22,0,17.9,21.1,14.7,2015
"Beitbridge",2015-07-23,0,18.15,24.2,12.1,2015
"Beitbridge",2015-07-24,0,17.45,27.2,7.7,2015
"Beitbridge",2015-07-25,0,18.5,29.7,7.3,2015
"Beitbridge",2015-07-26,0,18.15,29.1,7.2,2015
"Beitbridge",2015-07-27,0,17.8,24,11.6,2015
"Beitbridge",2015-07-28,0,18.85,23.9,13.8,2015
"Beitbridge",2015-07-29,0,17.4,22.3,12.5,2015
"Beitbridge",2015-07-30,0,15.45,23.7,7.2,2015
"Beitbridge",2015-07-31,0,14.5,23.9,5.1,2015
"Beitbridge",2015-08-01,0,15.45,24.6,6.3,2015
"Beitbridge",2015-08-02,0,15.3,24.9,5.7,2015
"Beitbridge",2015-08-03,0,17.5,24.9,10.1,2015
"Beitbridge",2015-08-04,0,19.25,27.8,10.7,2015
"Beitbridge",2015-08-05,0,20,30,10,2015
"Beitbridge",2015-08-06,0,20.35,32.3,8.4,2015
"Beitbridge",2015-08-07,0,21.8,35,8.6,2015
"Beitbridge",2015-08-08,0,19,23.8,14.2,2015
"Beitbridge",2015-08-09,0,20.4,23.9,16.9,2015
"Beitbridge",2015-08-10,0,20,31,9,2015
"Beitbridge",2015-08-11,0,19,29.6,8.4,2015
"Beitbridge",2015-08-12,0,16.15,27.9,4.4,2015
"Beitbridge",2015-08-13,0,18.05,28.3,7.8,2015
"Beitbridge",2015-08-14,0,19.6,25.8,13.4,2015
"Beitbridge",2015-08-15,0,18.8,27.9,9.7,2015
"Beitbridge",2015-08-16,0,18.65,28.3,9,2015
"Beitbridge",2015-08-17,0,18.7,27.7,9.7,2015
"Beitbridge",2015-08-18,0,19.45,30.7,8.2,2015
"Beitbridge",2015-08-19,0,21.95,34.3,9.6,2015
"Beitbridge",2015-08-20,0,23.65,35.7,11.6,2015
"Beitbridge",2015-08-21,0,22.2,27.6,16.8,2015
"Beitbridge",2015-08-22,0,23.9,30,17.8,2015
"Beitbridge",2015-08-23,0,23.1,32.9,13.3,2015
"Beitbridge",2015-08-24,0,23.95,36.2,11.7,2015
"Beitbridge",2015-08-25,0,25.95,35.8,16.1,2015
"Beitbridge",2015-08-26,0,23.9,31,16.8,2015
"Beitbridge",2015-08-27,0,25,33.3,16.7,2015
"Beitbridge",2015-08-28,0,22.15,30,14.3,2015
"Beitbridge",2015-08-29,0,21.15,31.1,11.2,2015
"Beitbridge",2015-08-30,0,22.5,30.6,14.4,2015
"Beitbridge",2015-08-31,0,20.85,29.7,12,2015
"Beitbridge",2015-09-01,0,22.5,27.8,17.2,2015
"Beitbridge",2015-09-02,0,20.65,28.3,13,2015
"Beitbridge",2015-09-03,0,22,25.2,18.8,2015
"Beitbridge",2015-09-04,0,25.05,32.9,17.2,2015
"Beitbridge",2015-09-05,0,22.45,27.7,17.2,2015
"Beitbridge",2015-09-06,0,21.7,29,14.4,2015
"Beitbridge",2015-09-07,0,22.45,33,11.9,2015
"Beitbridge",2015-09-08,0,24.4,30.1,18.7,2015
"Beitbridge",2015-09-09,0,25.7,34.6,16.8,2015
"Beitbridge",2015-09-10,0,26.75,37.8,15.7,2015
"Beitbridge",2015-09-11,0,28.55,39.9,17.2,2015
"Beitbridge",2015-09-12,0,25.95,31.7,20.2,2015
"Beitbridge",2015-09-13,0,21.65,27.6,15.7,2015
"Beitbridge",2015-09-14,0,23.45,28.1,18.8,2015
"Beitbridge",2015-09-15,2.3,26.05,34.9,17.2,2015
"Beitbridge",2015-09-16,0,20.4,26.1,14.7,2015
"Beitbridge",2015-09-17,0,17.95,23.3,12.6,2015
"Beitbridge",2015-09-18,0,17.1,22.6,11.6,2015
"Beitbridge",2015-09-19,0,16.4,23.4,9.4,2015
"Beitbridge",2015-09-20,0,16.85,24.7,9,2015
"Beitbridge",2015-09-21,0,18.25,26.6,9.9,2015
"Beitbridge",2015-09-22,0,19.85,29.8,9.9,2015
"Beitbridge",2015-09-23,0,22.8,33.3,12.3,2015
"Beitbridge",2015-09-24,0,24.4,35.2,13.6,2015
"Beitbridge",2015-09-25,2,26.9,33.4,20.4,2015
"Beitbridge",2015-09-26,0,27.25,35.1,19.4,2015
"Beitbridge",2015-09-27,0,22.75,29.4,16.1,2015
"Beitbridge",2015-09-28,0,26.45,34.8,18.1,2015
"Beitbridge",2015-09-29,0,30.1,38.3,21.9,2015
"Beitbridge",2015-09-30,0,27.2,33.9,20.5,2015
"Beitbridge",2015-10-01,0,27.35,35,19.7,2015
"Beitbridge",2015-10-02,20.8,24.45,25.6,23.3,2015
"Beitbridge",2015-10-03,0,19.4,21.1,17.7,2015
"Beitbridge",2015-10-04,0,20.9,23,18.8,2015
"Beitbridge",2015-10-05,0.5,23.7,29.2,18.2,2015
"Beitbridge",2015-10-06,0,23.85,28.8,18.9,2015
"Beitbridge",2015-10-07,0,22.95,27.9,18,2015
"Beitbridge",2015-10-08,0,22.55,27.9,17.2,2015
"Beitbridge",2015-10-09,0,25,32.3,17.7,2015
"Beitbridge",2015-10-10,0,28.6,38.9,18.3,2015
"Beitbridge",2015-10-11,2,30.85,39.7,22,2015
"Beitbridge",2015-10-12,0,22.3,24.6,20,2015
"Beitbridge",2015-10-13,0,21.85,25.3,18.4,2015
"Beitbridge",2015-10-14,0,22.75,27.2,18.3,2015
"Beitbridge",2015-10-15,0,24.9,30.2,19.6,2015
"Beitbridge",2015-10-16,0,27.4,33.1,21.7,2015
"Beitbridge",2015-10-17,0,27.2,32.2,22.2,2015
"Beitbridge",2015-10-18,2.8,23.05,27,19.1,2015
"Beitbridge",2015-10-19,0,25.5,33.3,17.7,2015
"Beitbridge",2015-10-20,0,26.35,31,21.7,2015
"Beitbridge",2015-10-21,0,26.25,32.3,20.2,2015
"Beitbridge",2015-10-22,0,26.6,35.9,17.3,2015
"Beitbridge",2015-10-23,0,27.25,37.3,17.2,2015
"Beitbridge",2015-10-24,0,26.9,38.2,15.6,2015
"Beitbridge",2015-10-25,0,26.65,33.7,19.6,2015
"Beitbridge",2015-10-26,0,25.45,30.6,20.3,2015
"Beitbridge",2015-10-27,0,28.3,34.9,21.7,2015
"Beitbridge",2015-10-28,0,29.05,35,23.1,2015
"Beitbridge",2015-10-29,0,29.6,38.4,20.8,2015
"Beitbridge",2015-10-30,0,25.75,30.4,21.1,2015
"Beitbridge",2015-10-31,0,27.5,36.1,18.9,2015
"Beitbridge",2015-11-01,0.3,29.85,36.1,23.6,2015
"Beitbridge",2015-11-02,2.5,26.35,29.4,23.3,2015
"Beitbridge",2015-11-03,0.8,26.05,31,21.1,2015
"Beitbridge",2015-11-04,0,26.05,32.2,19.9,2015
"Beitbridge",2015-11-05,0.3,26.95,32.5,21.4,2015
"Beitbridge",2015-11-06,0,25.3,28.9,21.7,2015
"Beitbridge",2015-11-07,0,27.15,33.8,20.5,2015
"Beitbridge",2015-11-08,0,26.95,31.2,22.7,2015
"Beitbridge",2015-11-09,0,25.95,31.3,20.6,2015
"Beitbridge",2015-11-10,0,25.1,30.8,19.4,2015
"Beitbridge",2015-11-11,0,22.3,26,18.6,2015
"Beitbridge",2015-11-12,0,20.55,24.2,16.9,2015
"Beitbridge",2015-11-13,0,22.55,28.2,16.9,2015
"Beitbridge",2015-11-14,0,24.1,30.2,18,2015
"Beitbridge",2015-11-15,0,24.2,31.1,17.3,2015
"Beitbridge",2015-11-16,0,24.75,31.4,18.1,2015
"Beitbridge",2015-11-17,0,25.7,35.2,16.2,2015
"Beitbridge",2015-11-18,0,27.65,38.9,16.4,2015
"Beitbridge",2015-11-19,0,30,40.4,19.6,2015
"Beitbridge",2015-11-20,0,32.95,43,22.9,2015
"Beitbridge",2015-11-21,0,29.05,33.9,24.2,2015
"Beitbridge",2015-11-22,0,26.85,31.8,21.9,2015
"Beitbridge",2015-11-23,0,24.9,29.1,20.7,2015
"Beitbridge",2015-11-24,3.8,26.15,30.9,21.4,2015
"Beitbridge",2015-11-25,1.8,26.7,32.3,21.1,2015
"Beitbridge",2015-11-26,0,24.7,28.8,20.6,2015
"Beitbridge",2015-11-27,0,27.5,35.8,19.2,2015
"Beitbridge",2015-11-28,0,30.55,38.8,22.3,2015
"Beitbridge",2015-11-29,0,26.7,30.6,22.8,2015
