"station","latitude","longitude","Year","precipitation","DATE"
"Gokwe",-18.12,28.56,2019,0,2019-08-01
"Gokwe",-18.12,28.56,2019,0,2019-09-01
"Gokwe",-18.12,28.56,2019,70,2019-10-01
"Gokwe",-18.12,28.56,2019,410,2019-11-01
"Gokwe",-18.12,28.56,2019,1850,2019-12-01
"Gokwe",-18.12,28.56,2021,810,2021-01-01
"Gokwe",-18.12,28.56,2021,1560,2021-02-01
"Gokwe",-18.12,28.56,2021,1030,2021-03-01
"Gokwe",-18.12,28.56,2021,670,2021-04-01
"Gokwe",-18.12,28.56,2021,0,2021-05-01
"Gokwe",-18.12,28.56,2021,0,2021-06-01
"Gokwe",-18.12,28.56,2021,20,2021-07-01
"Gokwe",-18.12,28.56,2021,10,2021-08-01
"Gokwe",-18.12,28.56,2021,120,2021-09-01
"Gokwe",-18.12,28.56,2021,0,2021-10-01
"Gokwe",-18.12,28.56,2021,1680,2021-11-01
"Gokwe",-18.12,28.56,2021,1180,2021-12-01
"Gokwe",-18.12,28.56,2023,1870,2023-01-01
"Gokwe",-18.12,28.56,2023,1460,2023-02-01
"Gokwe",-18.12,28.56,2023,20,2023-03-01
"Gokwe",-18.12,28.56,2023,0,2023-04-01
"Gokwe",-18.12,28.56,2023,20,2023-05-01
"Gokwe",-18.12,28.56,2023,0,2023-06-01
"Gokwe",-18.12,28.56,2023,0,2023-07-01
"Gokwe",-18.12,28.56,2023,0,2023-08-01
"Gokwe",-18.12,28.56,2023,0,2023-09-01
"Gokwe",-18.12,28.56,2023,470,2023-10-01
"Gokwe",-18.12,28.56,2023,280,2023-11-01
"Gokwe",-18.12,28.56,2023,900,2023-12-01
"Gokwe",-18.12,28.56,2022,700,2022-01-01
"Gokwe",-18.12,28.56,2022,400,2022-02-01
"Gokwe",-18.12,28.56,2022,510,2022-03-01
"Gokwe",-18.12,28.56,2022,40,2022-04-01
"Gokwe",-18.12,28.56,2022,0,2022-05-01
"Gokwe",-18.12,28.56,2022,0,2022-06-01
"Gokwe",-18.12,28.56,2022,0,2022-07-01
"Gokwe",-18.12,28.56,2022,10,2022-08-01
"Gokwe",-18.12,28.56,2022,0,2022-09-01
"Gokwe",-18.12,28.56,2022,240,2022-10-01
"Gokwe",-18.12,28.56,2022,1520,2022-11-01
"Gokwe",-18.12,28.56,2022,1540,2022-12-01
"Gokwe",-18.12,28.56,2024,3330,2024-01-01
"Gokwe",-18.12,28.56,2024,0,2024-02-01
"Gokwe",-18.12,28.56,2024,0,2024-03-01
"Gokwe",-18.12,28.56,2024,0,2024-04-01
"Gokwe",-18.12,28.56,2024,0,2024-05-01
"Gokwe",-18.12,28.56,2024,0,2024-06-01
"Gokwe",-18.12,28.56,2024,0,2024-07-01
"Gokwe",-18.12,28.56,2024,0,2024-08-01
"Gokwe",-18.12,28.56,2024,0,2024-09-01
"Gokwe",-18.12,28.56,2024,10,2024-10-01
"Gokwe",-18.12,28.56,2024,1680,2024-11-01
"Gokwe",-18.12,28.56,2024,920,2024-12-01
"Gokwe",-18.12,28.56,2016,3540,2016-01-01
"Gutu",-19.63,31.15,2017,365,2017-01-01
"Gutu",-19.63,31.15,2017,2775,2017-02-01
"Gutu",-19.63,31.15,2017,455,2017-03-01
"Gutu",-19.63,31.15,2017,1090,2017-04-01
"Gutu",-19.63,31.15,2018,0,2018-10-01
"Gutu",-19.63,31.15,2018,1105,2018-11-01
"Gutu",-19.63,31.15,2018,1260,2018-12-01
"Gutu",-19.63,31.15,2020,360,2020-01-01
"Gutu",-19.63,31.15,2020,1045,2020-02-01
"Gutu",-19.63,31.15,2020,810,2020-03-01
"Gutu",-19.63,31.15,2020,0,2020-04-01
"Gutu",-19.63,31.15,2020,135,2020-10-01
"Gutu",-19.63,31.15,2020,780,2020-11-01
"Gutu",-19.63,31.15,2020,365,2020-12-01
"Gutu",-19.63,31.15,2019,1060,2019-01-01
"Gutu",-19.63,31.15,2019,100,2019-02-01
"Gutu",-19.63,31.15,2019,600,2019-03-01
"Gutu",-19.63,31.15,2019,130,2019-04-01
"Gutu",-19.63,31.15,2019,260,2019-10-01
"Gutu",-19.63,31.15,2019,445,2019-11-01
"Gutu",-19.63,31.15,2019,3038,2019-12-01
"Gutu",-19.63,31.15,2021,2074,2021-01-01
"Gutu",-19.63,31.15,2021,2185,2021-02-01
"Gutu",-19.63,31.15,2021,394,2021-03-01
"Gutu",-19.63,31.15,2021,130,2021-04-01
"Gutu",-19.63,31.15,2021,0,2021-10-01
"Gutu",-19.63,31.15,2021,2615,2021-11-01
"Gutu",-19.63,31.15,2021,1698,2021-12-01
"Gutu",-19.63,31.15,2023,2570,2023-01-01
"Gutu",-19.63,31.15,2023,365,2023-02-01
"Gutu",-19.63,31.15,2023,165,2023-03-01
"Gutu",-19.63,31.15,2023,0,2023-04-01
"Gutu",-19.63,31.15,2023,501,2023-10-01
"Gutu",-19.63,31.15,2023,80,2023-11-01
"Gutu",-19.63,31.15,2023,1688,2023-12-01
"Gutu",-19.63,31.15,2022,939,2022-01-01
"Gutu",-19.63,31.15,2022,469,2022-02-01
"Gutu",-19.63,31.15,2022,818,2022-03-01
"Gutu",-19.63,31.15,2022,190,2022-04-01
"Gutu",-19.63,31.15,2022,195,2022-10-01
"Gutu",-19.63,31.15,2022,780,2022-11-01
"Gutu",-19.63,31.15,2022,1580,2022-12-01
"Gutu",-19.63,31.15,2024,4890,2024-01-01
"Gutu",-19.63,31.15,2024,1050,2024-02-01
"Gutu",-19.63,31.15,2024,147,2024-03-01
"Gutu",-19.63,31.15,2024,139,2024-04-01
"Gwanda",-20.95,29.02,2017,266,2017-01-01
"Gwanda",-20.95,29.02,2017,1276,2017-02-01
"Gwanda",-20.95,29.02,2017,233,2017-03-01
"Gwanda",-20.95,29.02,2017,281,2017-04-01
"Gwanda",-20.95,29.02,2018,385,2018-10-01
"Gwanda",-20.95,29.02,2018,264,2018-11-01
"Gwanda",-20.95,29.02,2018,744,2018-12-01
"Gwanda",-20.95,29.02,2020,638,2020-01-01
"Gwanda",-20.95,29.02,2020,916,2020-02-01
"Gwanda",-20.95,29.02,2020,1816,2020-03-01
"Gwanda",-20.95,29.02,2020,0,2020-04-01
"Gwanda",-20.95,29.02,2020,0,2020-10-01
"Gwanda",-20.95,29.02,2020,560,2020-11-01
"Gwanda",-20.95,29.02,2020,205,2020-12-01
"Gwanda",-20.95,29.02,2019,544,2019-01-01
"Gwanda",-20.95,29.02,2019,160,2019-02-01
"Gwanda",-20.95,29.02,2019,259,2019-03-01
"Gwanda",-20.95,29.02,2019,33,2019-04-01
"Gwanda",-20.95,29.02,2019,112,2019-10-01
"Gwanda",-20.95,29.02,2019,723,2019-11-01
"Gwanda",-20.95,29.02,2019,1524,2019-12-01
"Gwanda",-20.95,29.02,2021,905,2021-01-01
"Gwanda",-20.95,29.02,2021,784,2021-02-01
"Gwanda",-20.95,29.02,2021,10,2021-03-01
"Gwanda",-20.95,29.02,2021,152,2021-04-01
"Gwanda",-20.95,29.02,2021,20,2021-10-01
"Gwanda",-20.95,29.02,2021,1763,2021-11-01
"Gwanda",-20.95,29.02,2021,1294,2021-12-01
"Gwanda",-20.95,29.02,2023,211,2023-01-01
"Gwanda",-20.95,29.02,2023,431,2023-02-01
"Gwanda",-20.95,29.02,2023,0,2023-03-01
"Gwanda",-20.95,29.02,2023,0,2023-04-01
"Gwanda",-20.95,29.02,2023,530,2023-10-01
"Gwanda",-20.95,29.02,2023,301,2023-11-01
"Gwanda",-20.95,29.02,2023,978,2023-12-01
"Gwanda",-20.95,29.02,2022,578,2022-01-01
"Gwanda",-20.95,29.02,2022,1262,2022-02-01
"Gwanda",-20.95,29.02,2022,1558,2022-03-01
"Gwanda",-20.95,29.02,2022,13,2022-04-01
"Gwanda",-20.95,29.02,2022,312,2022-10-01
"Gwanda",-20.95,29.02,2022,1543,2022-11-01
"Gwanda",-20.95,29.02,2022,456,2022-12-01
"Gwanda",-20.95,29.02,2024,1861,2024-01-01
"Gwanda",-20.95,29.02,2024,1768,2024-02-01
"Gwanda",-20.95,29.02,2024,111,2024-03-01
"Gwanda",-20.95,29.02,2024,54,2024-04-01
"Gweru",-19.45,29.85,2017,262,2017-01-01
"Gweru",-19.45,29.85,2017,2557,2017-02-01
"Gweru",-19.45,29.85,2017,524,2017-03-01
"Gweru",-19.45,29.85,2017,79,2017-04-01
"Gweru",-19.45,29.85,2017,0,2017-05-01
"Gweru",-19.45,29.85,2017,36,2017-06-01
"Gweru",-19.45,29.85,2018,797,2018-04-01
"Gweru",-19.45,29.85,2018,26,2018-05-01
"Gweru",-19.45,29.85,2018,0,2018-06-01
"Gweru",-19.45,29.85,2018,0,2018-07-01
"Gweru",-19.45,29.85,2018,9,2018-08-01
"Gweru",-19.45,29.85,2018,15,2018-09-01
"Gweru",-19.45,29.85,2018,125,2018-10-01
"Gweru",-19.45,29.85,2018,639,2018-11-01
"Gweru",-19.45,29.85,2018,1042,2018-12-01
"Gweru",-19.45,29.85,2020,1366,2020-01-01
"Gweru",-19.45,29.85,2020,1286,2020-02-01
"Gweru",-19.45,29.85,2020,1078,2020-03-01
"Gweru",-19.45,29.85,2020,0,2020-04-01
"Gweru",-19.45,29.85,2020,281,2020-10-01
"Gweru",-19.45,29.85,2020,613,2020-11-01
"Gweru",-19.45,29.85,2020,269,2020-12-01
"Gweru",-19.45,29.85,2019,1602,2019-01-01
"Gweru",-19.45,29.85,2019,49,2019-02-01
"Gweru",-19.45,29.85,2019,574,2019-03-01
"Gweru",-19.45,29.85,2019,91,2019-04-01
"Gweru",-19.45,29.85,2019,389,2019-10-01
"Gweru",-19.45,29.85,2019,1807,2019-11-01
"Gweru",-19.45,29.85,2019,2308,2019-12-01
"Gweru",-19.45,29.85,2021,564,2021-01-01
"Gweru",-19.45,29.85,2021,2194,2021-02-01
"Gweru",-19.45,29.85,2021,168,2021-03-01
"Gweru",-19.45,29.85,2021,40,2021-04-01
"Gweru",-19.45,29.85,2021,4,2021-10-01
"Gweru",-19.45,29.85,2021,1700,2021-11-01
"Gweru",-19.45,29.85,2021,2395,2021-12-01
"Gweru",-19.45,29.85,2023,906,2023-01-01
"Gweru",-19.45,29.85,2023,763,2023-02-01
"Gweru",-19.45,29.85,2023,28,2023-03-01
"Gweru",-19.45,29.85,2023,0,2023-04-01
"Gweru",-19.45,29.85,2023,468,2023-10-01
"Gweru",-19.45,29.85,2023,117,2023-11-01
"Gweru",-19.45,29.85,2023,1835,2023-12-01
"Gweru",-19.45,29.85,2022,868,2022-01-01
"Gweru",-19.45,29.85,2022,399,2022-02-01
"Gweru",-19.45,29.85,2022,639,2022-03-01
"Gweru",-19.45,29.85,2022,71,2022-04-01
"Gweru",-19.45,29.85,2022,211,2022-10-01
"Gweru",-19.45,29.85,2022,795,2022-11-01
"Gweru",-19.45,29.85,2022,1809,2022-12-01
"Gweru",-19.45,29.85,2024,2533,2024-01-01
"Gweru",-19.45,29.85,2024,1783,2024-02-01
"Gweru",-19.45,29.85,2024,152,2024-03-01
"Gweru",-19.45,29.85,2024,0,2024-04-01
"Gweru",-19.45,29.85,2024,404,2024-05-01
"Gweru",-19.45,29.85,2024,7,2024-06-01
"Gweru",-19.45,29.85,2024,40,2024-07-01
"Gweru",-19.45,29.85,2024,0,2024-08-01
"Gweru",-19.45,29.85,2024,0,2024-09-01
"Gweru",-19.45,29.85,2024,0,2024-10-01
"Headlands",-18.17,32.03,2017,790,2017-01-01
"Headlands",-18.17,32.03,2017,2400,2017-02-01
"Headlands",-18.17,32.03,2017,440,2017-03-01
"Headlands",-18.17,32.03,2017,210,2017-04-01
"Headlands",-18.17,32.03,2017,70,2017-05-01
"Headlands",-18.17,32.03,2017,0,2017-06-01
"Headlands",-18.17,32.03,2017,0,2017-07-01
"Headlands",-18.17,32.03,2017,0,2017-08-01
"Headlands",-18.17,32.03,2017,0,2017-09-01
"Headlands",-18.17,32.03,2017,710,2017-10-01
"Headlands",-18.17,32.03,2017,460,2017-11-01
"Headlands",-18.17,32.03,2017,1100,2017-12-01
"Headlands",-18.17,32.03,2018,2440,2018-01-01
"Headlands",-18.17,32.03,2018,1980,2018-02-01
"Headlands",-18.17,32.03,2018,860,2018-03-01
"Headlands",-18.17,32.03,2018,740,2018-04-01
"Headlands",-18.17,32.03,2018,0,2018-05-01
"Headlands",-18.17,32.03,2018,0,2018-06-01
"Headlands",-18.17,32.03,2018,0,2018-07-01
"Headlands",-18.17,32.03,2018,0,2018-08-01
"Headlands",-18.17,32.03,2018,0,2018-09-01
"Headlands",-18.17,32.03,2018,0,2018-10-01
"Headlands",-18.17,32.03,2018,710,2018-11-01
"Headlands",-18.17,32.03,2018,1270,2018-12-01
"Headlands",-18.17,32.03,2020,1480,2020-01-01
"Headlands",-18.17,32.03,2020,970,2020-02-01
"Headlands",-18.17,32.03,2020,240,2020-03-01
"Headlands",-18.17,32.03,2020,0,2020-04-01
"Headlands",-18.17,32.03,2020,10,2020-05-01
"Headlands",-18.17,32.03,2020,0,2020-06-01
"Headlands",-18.17,32.03,2020,0,2020-07-01
"Headlands",-18.17,32.03,2020,0,2020-08-01
"Headlands",-18.17,32.03,2020,120,2020-09-01
"Headlands",-18.17,32.03,2020,50,2020-10-01
"Headlands",-18.17,32.03,2020,790,2020-11-01
"Headlands",-18.17,32.03,2020,550,2020-12-01
"Headlands",-18.17,32.03,2019,1160,2019-01-01
"Headlands",-18.17,32.03,2019,350,2019-02-01
"Headlands",-18.17,32.03,2019,810,2019-03-01
"Headlands",-18.17,32.03,2019,620,2019-04-01
"Headlands",-18.17,32.03,2019,100,2019-05-01
"Headlands",-18.17,32.03,2019,0,2019-06-01
"Headlands",-18.17,32.03,2019,0,2019-07-01
"Headlands",-18.17,32.03,2019,0,2019-08-01
"Headlands",-18.17,32.03,2019,0,2019-09-01
"Headlands",-18.17,32.03,2019,40,2019-10-01
"Headlands",-18.17,32.03,2019,1270,2019-11-01
"Headlands",-18.17,32.03,2019,2730,2019-12-01
"Headlands",-18.17,32.03,2021,1300,2021-01-01
"Headlands",-18.17,32.03,2021,1290,2021-02-01
"Headlands",-18.17,32.03,2021,500,2021-03-01
"Headlands",-18.17,32.03,2021,400,2021-04-01
"Headlands",-18.17,32.03,2021,0,2021-05-01
"Headlands",-18.17,32.03,2021,0,2021-06-01
"Headlands",-18.17,32.03,2021,0,2021-07-01
"Headlands",-18.17,32.03,2021,0,2021-08-01
"Headlands",-18.17,32.03,2021,0,2021-09-01
"Headlands",-18.17,32.03,2021,330,2021-10-01
"Headlands",-18.17,32.03,2021,1660,2021-11-01
"Headlands",-18.17,32.03,2021,1350,2021-12-01
"Headlands",-18.17,32.03,2023,1880,2023-01-01
"Headlands",-18.17,32.03,2023,610,2023-02-01
"Headlands",-18.17,32.03,2023,120,2023-03-01
"Headlands",-18.17,32.03,2023,140,2023-04-01
"Headlands",-18.17,32.03,2023,160,2023-05-01
"Headlands",-18.17,32.03,2023,0,2023-06-01
"Headlands",-18.17,32.03,2023,0,2023-07-01
"Headlands",-18.17,32.03,2023,0,2023-08-01
"Headlands",-18.17,32.03,2023,0,2023-09-01
"Headlands",-18.17,32.03,2023,550,2023-10-01
"Headlands",-18.17,32.03,2023,170,2023-11-01
"Headlands",-18.17,32.03,2023,1540,2023-12-01
"Headlands",-18.17,32.03,2022,1010,2022-01-01
"Headlands",-18.17,32.03,2022,310,2022-02-01
"Headlands",-18.17,32.03,2022,150,2022-03-01
"Headlands",-18.17,32.03,2022,100,2022-04-01
"Headlands",-18.17,32.03,2022,20,2022-05-01
"Headlands",-18.17,32.03,2022,30,2022-06-01
"Headlands",-18.17,32.03,2022,0,2022-07-01
"Headlands",-18.17,32.03,2022,0,2022-08-01
"Headlands",-18.17,32.03,2022,0,2022-09-01
"Headlands",-18.17,32.03,2022,400,2022-10-01
"Headlands",-18.17,32.03,2022,730,2022-11-01
"Headlands",-18.17,32.03,2022,1520,2022-12-01
"Headlands",-18.17,32.03,2024,2690,2024-01-01
"Headlands",-18.17,32.03,2024,0,2024-02-01
"Headlands",-18.17,32.03,2024,0,2024-03-01
"Headlands",-18.17,32.03,2024,0,2024-04-01
"Headlands",-18.17,32.03,2024,0,2024-05-01
"Headlands",-18.17,32.03,2024,0,2024-06-01
"Headlands",-18.17,32.03,2024,0,2024-07-01
"Headlands",-18.17,32.03,2024,0,2024-08-01
"Headlands",-18.17,32.03,2024,0,2024-09-01
"Headlands",-18.17,32.03,2024,0,2024-10-01
"Headlands",-18.17,32.03,2024,1050,2024-11-01
"Headlands",-18.17,32.03,2024,1530,2024-12-01
"Headlands",-18.17,32.03,2016,2500,2016-01-01
"Henderson",-17.58,30.97,2017,2270,2017-01-01
"Henderson",-17.58,30.97,2017,2719,2017-02-01
"Henderson",-17.58,30.97,2017,906,2017-03-01
"Henderson",-17.58,30.97,2017,322,2017-04-01
"Henderson",-17.58,30.97,2017,10,2017-05-01
"Henderson",-17.58,30.97,2017,0,2017-06-01
"Henderson",-17.58,30.97,2017,0,2017-07-01
"Henderson",-17.58,30.97,2017,0,2017-08-01
"Henderson",-17.58,30.97,2017,0,2017-09-01
"Henderson",-17.58,30.97,2017,0,2017-10-01
"Henderson",-17.58,30.97,2017,0,2017-11-01
"Henderson",-17.58,30.97,2017,1936,2017-12-01
"Henderson",-17.58,30.97,2018,2582,2018-01-01
"Henderson",-17.58,30.97,2018,2716,2018-02-01
"Henderson",-17.58,30.97,2018,643,2018-04-01
"Henderson",-17.58,30.97,2018,0,2018-05-01
"Henderson",-17.58,30.97,2018,0,2018-06-01
"Henderson",-17.58,30.97,2018,0,2018-07-01
"Henderson",-17.58,30.97,2018,99,2018-10-01
"Henderson",-17.58,30.97,2018,787,2018-11-01
"Henderson",-17.58,30.97,2018,999,2018-12-01
"Henderson",-17.58,30.97,2020,1672,2020-01-01
"Henderson",-17.58,30.97,2020,1127,2020-02-01
"Henderson",-17.58,30.97,2020,1998,2020-03-01
"Henderson",-17.58,30.97,2020,36,2020-04-01
"Henderson",-17.58,30.97,2020,113,2020-10-01
"Henderson",-17.58,30.97,2020,1171,2020-11-01
"Henderson",-17.58,30.97,2020,870,2020-12-01
"Henderson",-17.58,30.97,2019,1392,2019-01-01
"Henderson",-17.58,30.97,2019,40,2019-02-01
"Henderson",-17.58,30.97,2019,981,2019-03-01
"Henderson",-17.58,30.97,2019,351,2019-04-01
"Henderson",-17.58,30.97,2019,19,2019-10-01
"Henderson",-17.58,30.97,2019,492,2019-11-01
"Henderson",-17.58,30.97,2019,1616,2019-12-01
"Henderson",-17.58,30.97,2021,2238,2021-01-01
"Henderson",-17.58,30.97,2021,1362,2021-02-01
"Henderson",-17.58,30.97,2021,851,2021-03-01
"Henderson",-17.58,30.97,2021,432,2021-04-01
"Henderson",-17.58,30.97,2021,186,2021-10-01
"Henderson",-17.58,30.97,2021,760,2021-11-01
"Henderson",-17.58,30.97,2021,664,2021-12-01
"Henderson",-17.58,30.97,2023,3151,2023-01-01
"Henderson",-17.58,30.97,2023,1282,2023-02-01
"Henderson",-17.58,30.97,2023,1038,2023-03-01
"Henderson",-17.58,30.97,2023,587,2023-04-01
"Henderson",-17.58,30.97,2023,647,2023-10-01
"Henderson",-17.58,30.97,2023,76,2023-11-01
"Henderson",-17.58,30.97,2023,1972,2023-12-01
"Henderson",-17.58,30.97,2022,593,2022-01-01
"Henderson",-17.58,30.97,2022,383,2022-02-01
"Henderson",-17.58,30.97,2022,66,2022-03-01
"Henderson",-17.58,30.97,2022,46,2022-04-01
"Henderson",-17.58,30.97,2022,287,2022-10-01
"Henderson",-17.58,30.97,2022,416,2022-11-01
"Henderson",-17.58,30.97,2022,1775,2022-12-01
"Henderson",-17.58,30.97,2024,3355,2024-01-01
"Henderson",-17.58,30.97,2024,2227,2024-02-01
"Henderson",-17.58,30.97,2024,1006,2024-03-01
"Henderson",-17.58,30.97,2024,306,2024-04-01
"Home Park",-18.1,31.45,2017,1020,2017-01-01
"Home Park",-18.1,31.45,2017,3020,2017-02-01
"Home Park",-18.1,31.45,2017,480,2017-03-01
"Home Park",-18.1,31.45,2017,550,2017-04-01
"Home Park",-18.1,31.45,2017,30,2017-05-01
"Home Park",-18.1,31.45,2017,0,2017-06-01
"Home Park",-18.1,31.45,2017,0,2017-07-01
"Home Park",-18.1,31.45,2017,30,2017-08-01
"Home Park",-18.1,31.45,2017,0,2017-09-01
"Home Park",-18.1,31.45,2017,820,2017-10-01
"Home Park",-18.1,31.45,2017,480,2017-11-01
"Home Park",-18.1,31.45,2017,1940,2017-12-01
"Home Park",-18.1,31.45,2018,2760,2018-01-01
"Home Park",-18.1,31.45,2018,3080,2018-02-01
"Home Park",-18.1,31.45,2018,1220,2018-03-01
"Home Park",-18.1,31.45,2018,1160,2018-04-01
"Home Park",-18.1,31.45,2018,50,2018-05-01
"Home Park",-18.1,31.45,2018,110,2018-06-01
"Home Park",-18.1,31.45,2018,0,2018-07-01
"Home Park",-18.1,31.45,2018,0,2018-08-01
"Home Park",-18.1,31.45,2018,0,2018-09-01
"Home Park",-18.1,31.45,2018,50,2018-10-01
"Home Park",-18.1,31.45,2018,770,2018-11-01
"Home Park",-18.1,31.45,2018,830,2018-12-01
"Home Park",-18.1,31.45,2020,1370,2020-01-01
"Home Park",-18.1,31.45,2020,900,2020-02-01
"Home Park",-18.1,31.45,2020,400,2020-03-01
"Home Park",-18.1,31.45,2020,0,2020-04-01
"Home Park",-18.1,31.45,2020,40,2020-05-01
"Home Park",-18.1,31.45,2020,0,2020-06-01
"Hope Fountain",-20.16,28.39,2017,980,2017-01-01
"Hope Fountain",-20.16,28.39,2017,1710,2017-02-01
"Hope Fountain",-20.16,28.39,2017,300,2017-03-01
"Hope Fountain",-20.16,28.39,2017,260,2017-04-01
"Hope Fountain",-20.16,28.39,2017,0,2017-05-01
"Hope Fountain",-20.16,28.39,2017,30,2017-06-01
"Hope Fountain",-20.16,28.39,2017,0,2017-07-01
"Hope Fountain",-20.16,28.39,2017,0,2017-08-01
"Hope Fountain",-20.16,28.39,2017,0,2017-09-01
"Hope Fountain",-20.16,28.39,2017,770,2017-10-01
"Hope Fountain",-20.16,28.39,2017,650,2017-11-01
"Hope Fountain",-20.16,28.39,2017,200,2017-12-01
"Hope Fountain",-20.16,28.39,2018,2180,2018-01-01
"Hope Fountain",-20.16,28.39,2018,860,2018-02-01
"Hope Fountain",-20.16,28.39,2018,350,2018-03-01
"Hope Fountain",-20.16,28.39,2018,360,2018-04-01
"Hope Fountain",-20.16,28.39,2018,0,2018-05-01
"Hope Fountain",-20.16,28.39,2018,0,2018-06-01
"Hope Fountain",-20.16,28.39,2018,0,2018-07-01
"Hope Fountain",-20.16,28.39,2018,0,2018-08-01
"Hope Fountain",-20.16,28.39,2018,0,2018-09-01
"Hope Fountain",-20.16,28.39,2018,860,2018-10-01
"Hope Fountain",-20.16,28.39,2018,140,2018-11-01
"Hope Fountain",-20.16,28.39,2018,1710,2018-12-01
"Hope Fountain",-20.16,28.39,2020,410,2020-01-01
"Hope Fountain",-20.16,28.39,2020,1790,2020-02-01
"Hope Fountain",-20.16,28.39,2020,1770,2020-03-01
"Hope Fountain",-20.16,28.39,2020,0,2020-04-01
"Hope Fountain",-20.16,28.39,2020,0,2020-05-01
"Hope Fountain",-20.16,28.39,2020,0,2020-06-01
"Hwange",-18.21,26.29,2017,1650,2017-01-01
"Hwange",-18.21,26.29,2017,1010,2017-02-01
"Hwange",-18.21,26.29,2017,250,2017-03-01
"Hwange",-18.21,26.29,2017,500,2017-04-01
"Hwange",-18.21,26.29,2017,0,2017-05-01
"Hwange",-18.21,26.29,2017,0,2017-06-01
"Hwange",-18.21,26.29,2017,0,2017-07-01
"Hwange",-18.21,26.29,2017,0,2017-08-01
"Hwange",-18.21,26.29,2017,0,2017-09-01
"Hwange",-18.21,26.29,2017,200,2017-10-01
"Hwange",-18.21,26.29,2017,530,2017-11-01
"Hwange",-18.21,26.29,2017,620,2017-12-01
"Hwange",-18.21,26.29,2018,1740,2018-01-01
"Hwange",-18.21,26.29,2018,1580,2018-02-01
"Hwange",-18.21,26.29,2018,340,2018-03-01
"Hwange",-18.21,26.29,2018,450,2018-04-01
"Hwange",-18.21,26.29,2018,0,2018-05-01
"Hwange",-18.21,26.29,2018,0,2018-06-01
"Hwange",-18.21,26.29,2018,0,2018-07-01
"Hwange",-18.21,26.29,2018,0,2018-08-01
"Hwange",-18.21,26.29,2018,0,2018-09-01
"Hwange",-18.21,26.29,2018,0,2018-10-01
"Hwange",-18.21,26.29,2018,230,2018-11-01
"Hwange",-18.21,26.29,2018,350,2018-12-01
"Hwange",-18.21,26.29,2020,1740,2020-01-01
"Hwange",-18.21,26.29,2020,750,2020-02-01
"Hwange",-18.21,26.29,2020,590,2020-03-01
"Hwange",-18.21,26.29,2020,0,2020-04-01
"Hwange",-18.21,26.29,2020,0,2020-05-01
"Hwange",-18.21,26.29,2020,0,2020-06-01
"Hwange",-18.21,26.29,2020,0,2020-07-01
"Hwange",-18.21,26.29,2020,0,2020-08-01
"Hwange",-18.21,26.29,2020,0,2020-09-01
"Hwange",-18.21,26.29,2020,380,2020-10-01
"Hwange",-18.21,26.29,2020,330,2020-11-01
"Hwange",-18.21,26.29,2020,2740,2020-12-01
"Hwange",-18.21,26.29,2019,1000,2019-01-01
"Hwange",-18.21,26.29,2019,200,2019-02-01
"Hwange",-18.21,26.29,2019,810,2019-03-01
"Hwange",-18.21,26.29,2019,200,2019-04-01
"Hwange",-18.21,26.29,2019,0,2019-05-01
"Hwange",-18.21,26.29,2019,0,2019-06-01
"Hwange",-18.21,26.29,2019,0,2019-07-01
"Hwange",-18.21,26.29,2019,0,2019-08-01
"Hwange",-18.21,26.29,2019,0,2019-09-01
"Hwange",-18.21,26.29,2019,410,2019-10-01
"Hwange",-18.21,26.29,2019,360,2019-11-01
"Hwange",-18.21,26.29,2019,1350,2019-12-01
"Hwange",-18.21,26.29,2021,1020,2021-01-01
"Hwange",-18.21,26.29,2021,1410,2021-02-01
"Hwange",-18.21,26.29,2021,710,2021-03-01
"Hwange",-18.21,26.29,2021,130,2021-04-01
"Hwange",-18.21,26.29,2021,0,2021-05-01
"Hwange",-18.21,26.29,2021,0,2021-06-01
"Hwange",-18.21,26.29,2021,30,2021-07-01
"Hwange",-18.21,26.29,2021,0,2021-08-01
"Hwange",-18.21,26.29,2021,70,2021-09-01
"Hwange",-18.21,26.29,2021,90,2021-10-01
"Hwange",-18.21,26.29,2021,1760,2021-11-01
"Hwange",-18.21,26.29,2021,400,2021-12-01
"Hwange",-18.21,26.29,2023,1080,2023-01-01
"Hwange",-18.21,26.29,2023,1120,2023-02-01
"Hwange",-18.21,26.29,2023,0,2023-03-01
"Hwange",-18.21,26.29,2023,30,2023-04-01
"Hwange",-18.21,26.29,2023,0,2023-05-01
"Hwange",-18.21,26.29,2023,0,2023-06-01
"Hwange",-18.21,26.29,2023,0,2023-07-01
"Hwange",-18.21,26.29,2023,0,2023-08-01
"Hwange",-18.21,26.29,2023,0,2023-09-01
"Hwange",-18.21,26.29,2023,220,2023-10-01
"Hwange",-18.21,26.29,2023,290,2023-11-01
"Hwange",-18.21,26.29,2023,1050,2023-12-01
"Hwange",-18.21,26.29,2022,520,2022-01-01
"Hwange",-18.21,26.29,2022,790,2022-02-01
"Hwange",-18.21,26.29,2022,310,2022-03-01
"Hwange",-18.21,26.29,2022,0,2022-04-01
"Hwange",-18.21,26.29,2022,230,2022-05-01
"Hwange",-18.21,26.29,2022,0,2022-06-01
"Hwange",-18.21,26.29,2022,0,2022-07-01
"Hwange",-18.21,26.29,2022,0,2022-08-01
"Hwange",-18.21,26.29,2022,0,2022-09-01
"Hwange",-18.21,26.29,2022,10,2022-10-01
"Hwange",-18.21,26.29,2022,240,2022-11-01
